,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
17555,Shot Chart Detail,0021700063,205,201142,Kevin Durant,1610612744,Golden State Warriors,2,8,53,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,73,44,1,1,20171025,GSW,TOR
17556,Shot Chart Detail,0021700063,225,201142,Kevin Durant,1610612744,Golden State Warriors,2,6,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,125,223,1,0,20171025,GSW,TOR
17557,Shot Chart Detail,0021700063,242,201142,Kevin Durant,1610612744,Golden State Warriors,2,6,5,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,13,1,0,20171025,GSW,TOR
17558,Shot Chart Detail,0021700063,252,201142,Kevin Durant,1610612744,Golden State Warriors,2,5,14,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,6,1,1,20171025,GSW,TOR
17559,Shot Chart Detail,0021700063,289,201142,Kevin Durant,1610612744,Golden State Warriors,2,2,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-117,142,1,1,20171025,GSW,TOR
17560,Shot Chart Detail,0021700063,297,201142,Kevin Durant,1610612744,Golden State Warriors,2,1,57,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-123,118,1,0,20171025,GSW,TOR
17561,Shot Chart Detail,0021700063,303,201142,Kevin Durant,1610612744,Golden State Warriors,2,1,31,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-8,7,1,0,20171025,GSW,TOR
17562,Shot Chart Detail,0021700063,339,201142,Kevin Durant,1610612744,Golden State Warriors,3,11,18,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-90,236,1,1,20171025,GSW,TOR
17563,Shot Chart Detail,0021700063,352,201142,Kevin Durant,1610612744,Golden State Warriors,3,9,54,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,63,128,1,1,20171025,GSW,TOR
17564,Shot Chart Detail,0021700063,363,201142,Kevin Durant,1610612744,Golden State Warriors,3,8,55,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-22,24,1,0,20171025,GSW,TOR
17565,Shot Chart Detail,0021700063,370,201142,Kevin Durant,1610612744,Golden State Warriors,3,8,2,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,131,52,1,1,20171025,GSW,TOR
17566,Shot Chart Detail,0021700063,412,201142,Kevin Durant,1610612744,Golden State Warriors,3,7,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,159,88,1,0,20171025,GSW,TOR
17567,Shot Chart Detail,0021700063,482,201142,Kevin Durant,1610612744,Golden State Warriors,4,11,22,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,136,36,1,1,20171025,GSW,TOR
17568,Shot Chart Detail,0021700063,522,201142,Kevin Durant,1610612744,Golden State Warriors,4,7,48,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,130,153,1,0,20171025,GSW,TOR
17569,Shot Chart Detail,0021700063,539,201142,Kevin Durant,1610612744,Golden State Warriors,4,6,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-22,164,1,1,20171025,GSW,TOR
17570,Shot Chart Detail,0021700063,561,201142,Kevin Durant,1610612744,Golden State Warriors,4,5,21,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,224,127,1,0,20171025,GSW,TOR
17571,Shot Chart Detail,0021700063,608,201142,Kevin Durant,1610612744,Golden State Warriors,4,1,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-151,214,1,1,20171025,GSW,TOR
17572,Shot Chart Detail,0021700075,7,201142,Kevin Durant,1610612744,Golden State Warriors,1,11,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-94,148,1,1,20171027,GSW,WAS
17573,Shot Chart Detail,0021700075,80,201142,Kevin Durant,1610612744,Golden State Warriors,1,5,33,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,12,64,102,1,0,20171027,GSW,WAS
17574,Shot Chart Detail,0021700075,113,201142,Kevin Durant,1610612744,Golden State Warriors,1,3,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-157,222,1,0,20171027,GSW,WAS
17575,Shot Chart Detail,0021700075,122,201142,Kevin Durant,1610612744,Golden State Warriors,1,2,41,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,12,1,1,20171027,GSW,WAS
17576,Shot Chart Detail,0021700075,278,201142,Kevin Durant,1610612744,Golden State Warriors,2,4,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,57,256,1,0,20171027,GSW,WAS
17577,Shot Chart Detail,0021700075,316,201142,Kevin Durant,1610612744,Golden State Warriors,2,2,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,171,194,1,0,20171027,GSW,WAS
17578,Shot Chart Detail,0021700075,324,201142,Kevin Durant,1610612744,Golden State Warriors,2,1,46,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,51,109,1,0,20171027,GSW,WAS
17579,Shot Chart Detail,0021700075,330,201142,Kevin Durant,1610612744,Golden State Warriors,2,1,11,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20171027,GSW,WAS
17580,Shot Chart Detail,0021700075,334,201142,Kevin Durant,1610612744,Golden State Warriors,2,0,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-134,221,1,1,20171027,GSW,WAS
17581,Shot Chart Detail,0021700075,371,201142,Kevin Durant,1610612744,Golden State Warriors,3,11,27,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-112,103,1,1,20171027,GSW,WAS
17582,Shot Chart Detail,0021700075,385,201142,Kevin Durant,1610612744,Golden State Warriors,3,10,7,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,13,264,1,1,20171027,GSW,WAS
17583,Shot Chart Detail,0021700075,391,201142,Kevin Durant,1610612744,Golden State Warriors,3,9,23,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,11,1,0,20171027,GSW,WAS
17584,Shot Chart Detail,0021700075,404,201142,Kevin Durant,1610612744,Golden State Warriors,3,8,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,155,218,1,0,20171027,GSW,WAS
17585,Shot Chart Detail,0021700075,420,201142,Kevin Durant,1610612744,Golden State Warriors,3,7,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-130,211,1,0,20171027,GSW,WAS
17586,Shot Chart Detail,0021700075,428,201142,Kevin Durant,1610612744,Golden State Warriors,3,6,46,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,152,108,1,1,20171027,GSW,WAS
17587,Shot Chart Detail,0021700075,459,201142,Kevin Durant,1610612744,Golden State Warriors,3,4,57,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,0,20171027,GSW,WAS
17588,Shot Chart Detail,0021700075,566,201142,Kevin Durant,1610612744,Golden State Warriors,4,10,56,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-180,199,1,1,20171027,GSW,WAS
17589,Shot Chart Detail,0021700075,591,201142,Kevin Durant,1610612744,Golden State Warriors,4,8,5,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,20,1,0,20171027,GSW,WAS
17590,Shot Chart Detail,0021700075,634,201142,Kevin Durant,1610612744,Golden State Warriors,4,4,57,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-14,281,1,1,20171027,GSW,WAS
17591,Shot Chart Detail,0021700075,675,201142,Kevin Durant,1610612744,Golden State Warriors,4,1,20,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-5,169,1,1,20171027,GSW,WAS
17592,Shot Chart Detail,0021700091,19,201142,Kevin Durant,1610612744,Golden State Warriors,1,9,59,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,43,109,1,1,20171029,GSW,DET
17593,Shot Chart Detail,0021700091,24,201142,Kevin Durant,1610612744,Golden State Warriors,1,9,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-213,134,1,0,20171029,GSW,DET
17594,Shot Chart Detail,0021700091,100,201142,Kevin Durant,1610612744,Golden State Warriors,1,2,23,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17,-17,172,1,1,20171029,GSW,DET
17595,Shot Chart Detail,0021700091,207,201142,Kevin Durant,1610612744,Golden State Warriors,2,6,7,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-57,265,1,1,20171029,GSW,DET
17596,Shot Chart Detail,0021700091,230,201142,Kevin Durant,1610612744,Golden State Warriors,2,4,21,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,12,1,1,20171029,GSW,DET
17597,Shot Chart Detail,0021700091,274,201142,Kevin Durant,1610612744,Golden State Warriors,2,0,47,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,102,152,1,1,20171029,GSW,DET
17598,Shot Chart Detail,0021700091,331,201142,Kevin Durant,1610612744,Golden State Warriors,3,8,30,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-38,64,1,1,20171029,GSW,DET
17599,Shot Chart Detail,0021700091,352,201142,Kevin Durant,1610612744,Golden State Warriors,3,5,56,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,106,142,1,1,20171029,GSW,DET
17600,Shot Chart Detail,0021700091,397,201142,Kevin Durant,1610612744,Golden State Warriors,3,2,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,77,247,1,0,20171029,GSW,DET
17601,Shot Chart Detail,0021700091,532,201142,Kevin Durant,1610612744,Golden State Warriors,4,5,51,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,8,261,1,1,20171029,GSW,DET
17602,Shot Chart Detail,0021700091,535,201142,Kevin Durant,1610612744,Golden State Warriors,4,5,24,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-78,252,1,1,20171029,GSW,DET
17603,Shot Chart Detail,0021700091,540,201142,Kevin Durant,1610612744,Golden State Warriors,4,4,40,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-3,10,1,1,20171029,GSW,DET
17604,Shot Chart Detail,0021700091,584,201142,Kevin Durant,1610612744,Golden State Warriors,4,1,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-198,162,1,0,20171029,GSW,DET
17605,Shot Chart Detail,0021700091,592,201142,Kevin Durant,1610612744,Golden State Warriors,4,0,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-129,222,1,0,20171029,GSW,DET
17606,Shot Chart Detail,0021700100,35,201142,Kevin Durant,1610612744,Golden State Warriors,1,8,57,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,226,1,1,20171030,LAC,GSW
17607,Shot Chart Detail,0021700100,49,201142,Kevin Durant,1610612744,Golden State Warriors,1,7,42,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,125,75,1,0,20171030,LAC,GSW
17608,Shot Chart Detail,0021700100,102,201142,Kevin Durant,1610612744,Golden State Warriors,1,4,31,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,15,1,1,20171030,LAC,GSW
17609,Shot Chart Detail,0021700100,152,201142,Kevin Durant,1610612744,Golden State Warriors,1,1,18,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-6,49,1,1,20171030,LAC,GSW
17610,Shot Chart Detail,0021700100,163,201142,Kevin Durant,1610612744,Golden State Warriors,1,0,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,23,1,1,20171030,LAC,GSW
17611,Shot Chart Detail,0021700100,288,201142,Kevin Durant,1610612744,Golden State Warriors,2,4,0,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,13,1,1,20171030,LAC,GSW
17612,Shot Chart Detail,0021700100,387,201142,Kevin Durant,1610612744,Golden State Warriors,3,8,41,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-79,198,1,0,20171030,LAC,GSW
17613,Shot Chart Detail,0021700100,397,201142,Kevin Durant,1610612744,Golden State Warriors,3,7,57,Made Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-40,13,1,1,20171030,LAC,GSW
17614,Shot Chart Detail,0021700100,403,201142,Kevin Durant,1610612744,Golden State Warriors,3,7,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-42,190,1,0,20171030,LAC,GSW
17615,Shot Chart Detail,0021700100,421,201142,Kevin Durant,1610612744,Golden State Warriors,3,5,19,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-152,208,1,1,20171030,LAC,GSW
17616,Shot Chart Detail,0021700100,553,201142,Kevin Durant,1610612744,Golden State Warriors,4,9,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,149,203,1,0,20171030,LAC,GSW
17617,Shot Chart Detail,0021700117,23,201142,Kevin Durant,1610612744,Golden State Warriors,1,9,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,219,136,1,0,20171102,SAS,GSW
17618,Shot Chart Detail,0021700117,71,201142,Kevin Durant,1610612744,Golden State Warriors,1,5,44,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,14,47,1,0,20171102,SAS,GSW
17619,Shot Chart Detail,0021700117,77,201142,Kevin Durant,1610612744,Golden State Warriors,1,5,27,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-40,50,1,0,20171102,SAS,GSW
17620,Shot Chart Detail,0021700117,94,201142,Kevin Durant,1610612744,Golden State Warriors,1,4,53,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,13,-100,94,1,0,20171102,SAS,GSW
17621,Shot Chart Detail,0021700117,114,201142,Kevin Durant,1610612744,Golden State Warriors,1,3,18,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,5,1,0,20171102,SAS,GSW
17622,Shot Chart Detail,0021700117,119,201142,Kevin Durant,1610612744,Golden State Warriors,1,2,46,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-20,121,1,0,20171102,SAS,GSW
17623,Shot Chart Detail,0021700117,230,201142,Kevin Durant,1610612744,Golden State Warriors,2,6,10,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,144,150,1,0,20171102,SAS,GSW
17624,Shot Chart Detail,0021700117,240,201142,Kevin Durant,1610612744,Golden State Warriors,2,5,12,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-114,100,1,0,20171102,SAS,GSW
